07/10 03:38:29 PM | 
07/10 03:56:58 PM | Model size = 1.666 MB
07/10 03:56:58 PM | Epoch 0 LR 0.05
07/10 03:56:59 PM | Train: [  1/600] Step 000/071 Loss: 0.971 Recall: 0.618 FA: 50 F1: 0.610442
07/10 03:56:59 PM | [83 50 47 76]
07/10 03:57:24 PM | Train: [  1/600] Step 050/071 Loss: 0.576 Recall: 0.868 FA: 17 F1: 0.868217
07/10 03:57:24 PM | [110  17  17 112]
07/10 03:57:35 PM | Train: [  1/600] Step 071/071 Loss: 0.529 Recall: 0.867 FA: 0 F1: 0.928571
07/10 03:57:35 PM | [19  0  4 26]
07/10 03:57:35 PM | Train: [  1/600] Final Recall 85.8308% FA 1618 F1: 84.3855%
07/10 03:57:35 PM | [7411 1618 1303 7893]
07/10 03:57:35 PM | Valid: [  1/600] Step 000/061 Loss: 0.311 Recall: 0.857 FA: 25 F1: 0.470588
07/10 03:57:35 PM | [217  25   2  12]
07/10 03:57:43 PM | Valid: [  1/600] Final Recall 65.4008% FA 730 F1: 40.9511%
07/10 03:57:43 PM | [6226  730  164  310]
07/10 03:57:43 PM | Valid: Time Spent: 8.022652s
07/10 03:57:43 PM | [0.4095112285336856]
07/10 03:58:00 PM | Model size = 1.564 MB
07/10 03:58:00 PM | Epoch 0 LR 0.05
07/10 03:58:02 PM | Train: [  1/600] Step 000/071 Loss: 0.989 Recall: 0.487 FA: 65 F1: 0.476987
07/10 03:58:02 PM | [74 65 60 57]
07/10 03:58:23 PM | Train: [  1/600] Step 050/071 Loss: 0.494 Recall: 0.901 FA: 16 F1: 0.890566
07/10 03:58:23 PM | [109  16  13 118]
07/10 03:58:31 PM | Train: [  1/600] Step 071/071 Loss: 0.456 Recall: 0.920 FA: 3 F1: 0.901961
07/10 03:58:31 PM | [21  3  2 23]
07/10 03:58:31 PM | Train: [  1/600] Final Recall 87.2993% FA 1416 F1: 86.1098%
07/10 03:58:31 PM | [7652 1416 1163 7994]
07/10 03:58:32 PM | Valid: [  1/600] Step 000/061 Loss: 0.312 Recall: 0.714 FA: 28 F1: 0.468750
07/10 03:58:32 PM | [207  28   6  15]
07/10 03:58:36 PM | Valid: [  1/600] Final Recall 72.6337% FA 848 F1: 41.8494%
07/10 03:58:36 PM | [6346  848  133  353]
07/10 03:58:36 PM | Valid: Time Spent: 4.782519s
07/10 03:58:36 PM | [0.4184943687018376]
07/10 03:58:46 PM | Model size = 1.434 MB
07/10 03:58:46 PM | Epoch 0 LR 0.05
07/10 03:58:48 PM | Train: [  1/600] Step 000/071 Loss: 1.000 Recall: 0.481 FA: 45 F1: 0.525424
07/10 03:58:48 PM | [82 45 67 62]
07/10 03:59:07 PM | Train: [  1/600] Step 050/071 Loss: 0.490 Recall: 0.911 FA: 15 F1: 0.896000
07/10 03:59:07 PM | [118  15  11 112]
07/10 03:59:14 PM | Train: [  1/600] Step 071/071 Loss: 0.448 Recall: 0.773 FA: 2 F1: 0.829268
07/10 03:59:14 PM | [25  2  5 17]
07/10 03:59:15 PM | Train: [  1/600] Final Recall 86.9985% FA 1319 F1: 86.3688%
07/10 03:59:15 PM | [7784 1319 1186 7936]
07/10 03:59:15 PM | Valid: [  1/600] Step 000/061 Loss: 0.137 Recall: 0.188 FA: 0 F1: 0.315789
07/10 03:59:15 PM | [240   0  13   3]
07/10 03:59:22 PM | Valid: [  1/600] Final Recall 6.8000% FA 11 F1: 12.4771%
07/10 03:59:22 PM | [6919   11  466   34]
07/10 03:59:22 PM | Valid: Time Spent: 6.927565s
07/10 03:59:22 PM | [0.12477064220183486]
07/10 03:59:31 PM | Model size = 1.371 MB
07/10 03:59:31 PM | Epoch 0 LR 0.05
07/10 03:59:32 PM | Train: [  1/600] Step 000/071 Loss: 0.998 Recall: 0.508 FA: 82 F1: 0.470588
07/10 03:59:32 PM | [48 82 62 64]
07/10 03:59:52 PM | Train: [  1/600] Step 050/071 Loss: 0.529 Recall: 0.922 FA: 11 F1: 0.918919
07/10 03:59:52 PM | [116  11  10 119]
07/10 04:00:00 PM | Train: [  1/600] Step 071/071 Loss: 0.494 Recall: 0.800 FA: 4 F1: 0.816327
07/10 04:00:00 PM | [20  4  5 20]
07/10 04:00:00 PM | Train: [  1/600] Final Recall 85.5718% FA 1485 F1: 84.7863%
07/10 04:00:00 PM | [7619 1485 1316 7805]
07/10 04:00:00 PM | Valid: [  1/600] Step 000/061 Loss: 0.306 Recall: 0.850 FA: 27 F1: 0.531250
07/10 04:00:00 PM | [209  27   3  17]
07/10 04:00:05 PM | Valid: [  1/600] Final Recall 74.8491% FA 791 F1: 44.8193%
07/10 04:00:05 PM | [6392  791  125  372]
07/10 04:00:05 PM | Valid: Time Spent: 5.287555s
07/10 04:00:05 PM | [0.4481927710843373]
07/10 04:00:20 PM | Model size = 1.717 MB
07/10 04:00:20 PM | Epoch 0 LR 0.05
07/10 04:00:22 PM | Train: [  1/600] Step 000/071 Loss: 0.950 Recall: 0.562 FA: 44 F1: 0.596899
07/10 04:00:22 PM | [75 44 60 77]
07/10 04:00:47 PM | Train: [  1/600] Step 050/071 Loss: 0.537 Recall: 0.893 FA: 23 F1: 0.858268
07/10 04:00:47 PM | [111  23  13 109]
07/10 04:00:57 PM | Train: [  1/600] Step 071/071 Loss: 0.501 Recall: 0.955 FA: 0 F1: 0.976744
07/10 04:00:57 PM | [27  0  1 21]
07/10 04:00:57 PM | Train: [  1/600] Final Recall 86.0250% FA 1540 F1: 84.8485%
07/10 04:00:57 PM | [7490 1540 1285 7910]
07/10 04:00:57 PM | Valid: [  1/600] Step 000/061 Loss: 0.524 Recall: 0.867 FA: 40 F1: 0.382353
07/10 04:00:57 PM | [201  40   2  13]
07/10 04:01:05 PM | Valid: [  1/600] Final Recall 75.2252% FA 1127 F1: 35.0656%
07/10 04:01:05 PM | [5859 1127  110  334]
07/10 04:01:05 PM | Valid: Time Spent: 8.463443s
07/10 04:01:05 PM | [0.3506561679790026]
07/10 04:01:20 PM | Model size = 1.626 MB
07/10 04:01:20 PM | Epoch 0 LR 0.05
07/10 04:01:21 PM | Train: [  1/600] Step 000/071 Loss: 0.938 Recall: 0.669 FA: 41 F1: 0.676806
07/10 04:01:21 PM | [82 41 44 89]
07/10 04:01:44 PM | Train: [  1/600] Step 050/071 Loss: 0.550 Recall: 0.923 FA: 32 F1: 0.840467
07/10 04:01:44 PM | [107  32   9 108]
07/10 04:01:54 PM | Train: [  1/600] Step 071/071 Loss: 0.518 Recall: 0.958 FA: 5 F1: 0.884615
07/10 04:01:54 PM | [20  5  1 23]
07/10 04:01:54 PM | Train: [  1/600] Final Recall 85.0605% FA 1654 F1: 83.6254%
07/10 04:01:54 PM | [7568 1654 1345 7658]
07/10 04:01:54 PM | Valid: [  1/600] Step 000/061 Loss: 0.283 Recall: 0.143 FA: 30 F1: 0.052632
07/10 04:01:54 PM | [219  30   6   1]
07/10 04:02:00 PM | Valid: [  1/600] Final Recall 70.7911% FA 860 F1: 41.0106%
07/10 04:02:00 PM | [6327  860  144  349]
07/10 04:02:00 PM | Valid: Time Spent: 5.855150s
07/10 04:02:00 PM | [0.4101057579318449]
07/10 04:02:18 PM | Model size = 1.535 MB
07/10 04:02:18 PM | Epoch 0 LR 0.05
07/10 04:02:20 PM | Train: [  1/600] Step 000/071 Loss: 1.034 Recall: 0.557 FA: 79 F1: 0.505576
07/10 04:02:20 PM | [55 79 54 68]
07/10 04:02:41 PM | Train: [  1/600] Step 050/071 Loss: 0.533 Recall: 0.867 FA: 8 F1: 0.901818
07/10 04:02:41 PM | [105   8  19 124]
07/10 04:02:49 PM | Train: [  1/600] Step 071/071 Loss: 0.495 Recall: 0.955 FA: 4 F1: 0.893617
07/10 04:02:49 PM | [23  4  1 21]
07/10 04:02:49 PM | Train: [  1/600] Final Recall 85.3977% FA 1464 F1: 84.7792%
07/10 04:02:49 PM | [7646 1464 1331 7784]
07/10 04:02:50 PM | Valid: [  1/600] Step 000/061 Loss: 0.158 Recall: 0.263 FA: 5 F1: 0.344828
07/10 04:02:50 PM | [232   5  14   5]
07/10 04:02:55 PM | Valid: [  1/600] Final Recall 31.2629% FA 205 F1: 35.9952%
07/10 04:02:55 PM | [6742  205  332  151]
07/10 04:02:55 PM | Valid: Time Spent: 5.601572s
07/10 04:02:55 PM | [0.3599523241954708]
07/10 04:03:05 PM | Model size = 1.494 MB
07/10 04:03:05 PM | Epoch 0 LR 0.05
07/10 04:03:07 PM | Train: [  1/600] Step 000/071 Loss: 1.048 Recall: 0.305 FA: 70 F1: 0.338583
07/10 04:03:07 PM | [45 70 98 43]
07/10 04:03:25 PM | Train: [  1/600] Step 050/071 Loss: 0.563 Recall: 0.877 FA: 16 F1: 0.876923
07/10 04:03:25 PM | [110  16  16 114]
07/10 04:03:33 PM | Train: [  1/600] Step 071/071 Loss: 0.518 Recall: 0.852 FA: 5 F1: 0.836364
07/10 04:03:33 PM | [17  5  4 23]
07/10 04:03:33 PM | Train: [  1/600] Final Recall 84.6254% FA 1614 F1: 83.6946%
07/10 04:03:33 PM | [7440 1614 1410 7761]
07/10 04:03:33 PM | Valid: [  1/600] Step 000/061 Loss: 0.206 Recall: 0.105 FA: 0 F1: 0.190476
07/10 04:03:33 PM | [237   0  17   2]
07/10 04:03:37 PM | Valid: [  1/600] Final Recall 11.4851% FA 86 F1: 17.8737%
07/10 04:03:37 PM | [7089   86  447   58]
07/10 04:03:37 PM | Valid: Time Spent: 4.036615s
07/10 04:03:37 PM | [0.17873651771956858]
07/10 04:03:47 PM | Model size = 1.561 MB
07/10 04:03:47 PM | Epoch 0 LR 0.05
07/10 04:03:49 PM | Train: [  1/600] Step 000/071 Loss: 1.097 Recall: 0.378 FA: 88 F1: 0.372263
07/10 04:03:49 PM | [33 88 84 51]
07/10 04:04:11 PM | Train: [  1/600] Step 050/071 Loss: 0.554 Recall: 0.823 FA: 8 F1: 0.871795
07/10 04:04:11 PM | [124   8  22 102]
07/10 04:04:20 PM | Train: [  1/600] Step 071/071 Loss: 0.517 Recall: 0.917 FA: 4 F1: 0.880000
07/10 04:04:20 PM | [21  4  2 22]
07/10 04:04:20 PM | Train: [  1/600] Final Recall 84.9594% FA 1590 F1: 83.9562%
07/10 04:04:20 PM | [7513 1590 1372 7750]
07/10 04:04:21 PM | Valid: [  1/600] Step 000/061 Loss: 0.451 Recall: 0.500 FA: 14 F1: 0.439024
07/10 04:04:21 PM | [224  14   9   9]
07/10 04:04:25 PM | Valid: [  1/600] Final Recall 59.7430% FA 648 F1: 40.0287%
07/10 04:04:25 PM | [6315  648  188  279]
07/10 04:04:25 PM | Valid: Time Spent: 4.732147s
07/10 04:04:25 PM | [0.400286944045911]
07/10 04:04:35 PM | Model size = 1.578 MB
07/10 04:04:35 PM | Epoch 0 LR 0.05
07/10 04:04:37 PM | Train: [  1/600] Step 000/071 Loss: 0.996 Recall: 0.488 FA: 33 F1: 0.553991
07/10 04:04:37 PM | [102  33  62  59]
07/10 04:05:00 PM | Train: [  1/600] Step 050/071 Loss: 0.553 Recall: 0.869 FA: 25 F1: 0.837945
07/10 04:05:00 PM | [109  25  16 106]
07/10 04:05:09 PM | Train: [  1/600] Step 071/071 Loss: 0.504 Recall: 0.875 FA: 4 F1: 0.857143
07/10 04:05:09 PM | [21  4  3 21]
07/10 04:05:09 PM | Train: [  1/600] Final Recall 86.1291% FA 1647 F1: 84.3681%
07/10 04:05:09 PM | [7451 1647 1266 7861]
07/10 04:05:10 PM | Valid: [  1/600] Step 000/061 Loss: 0.469 Recall: 0.750 FA: 43 F1: 0.338028
07/10 04:05:10 PM | [197  43   4  12]
07/10 04:05:15 PM | Valid: [  1/600] Final Recall 82.5431% FA 1361 F1: 34.6920%
07/10 04:05:15 PM | [5855 1361   81  383]
07/10 04:05:15 PM | Valid: Time Spent: 6.075500s
07/10 04:05:15 PM | [0.34692028985507245]
07/10 04:05:25 PM | Model size = 1.331 MB
07/10 04:05:25 PM | Epoch 0 LR 0.05
07/10 04:05:27 PM | Train: [  1/600] Step 000/071 Loss: 1.071 Recall: 0.570 FA: 98 F1: 0.479167
07/10 04:05:27 PM | [37 98 52 69]
07/10 04:05:43 PM | Train: [  1/600] Step 050/071 Loss: 0.552 Recall: 0.777 FA: 7 F1: 0.848739
07/10 04:05:43 PM | [119   7  29 101]
07/10 04:05:49 PM | Train: [  1/600] Step 071/071 Loss: 0.512 Recall: 0.880 FA: 5 F1: 0.846154
07/10 04:05:49 PM | [19  5  3 22]
07/10 04:05:49 PM | Train: [  1/600] Final Recall 84.4007% FA 1529 F1: 83.9229%
07/10 04:05:49 PM | [7561 1529 1425 7710]
07/10 04:05:49 PM | Valid: [  1/600] Step 000/061 Loss: 1.259 Recall: 0.952 FA: 84 F1: 0.320000
07/10 04:05:49 PM | [151  84   1  20]
07/10 04:05:53 PM | Valid: [  1/600] Final Recall 97.1264% FA 2683 F1: 27.3168%
07/10 04:05:53 PM | [4475 2683   15  507]
07/10 04:05:53 PM | Valid: Time Spent: 3.706787s
07/10 04:05:53 PM | [0.2731681034482758]
07/10 04:06:02 PM | Model size = 1.590 MB
07/10 04:06:02 PM | Epoch 0 LR 0.05
07/10 04:06:04 PM | Train: [  1/600] Step 000/071 Loss: 1.013 Recall: 0.550 FA: 89 F1: 0.491349
07/10 04:06:04 PM | [38 89 58 71]
07/10 04:06:24 PM | Train: [  1/600] Step 050/071 Loss: 0.522 Recall: 0.918 FA: 25 F1: 0.855932
07/10 04:06:24 PM | [121  25   9 101]
07/10 04:06:33 PM | Train: [  1/600] Step 071/071 Loss: 0.484 Recall: 0.818 FA: 3 F1: 0.857143
07/10 04:06:33 PM | [13  3  6 27]
07/10 04:06:33 PM | Train: [  1/600] Final Recall 86.0370% FA 1472 F1: 85.0760%
07/10 04:06:33 PM | [7679 1472 1267 7807]
07/10 04:06:33 PM | Valid: [  1/600] Step 000/061 Loss: 0.516 Recall: 0.933 FA: 87 F1: 0.241379
07/10 04:06:33 PM | [154  87   1  14]
07/10 04:06:39 PM | Valid: [  1/600] Final Recall 96.1783% FA 2492 F1: 26.5222%
07/10 04:06:39 PM | [4467 2492   18  453]
07/10 04:06:39 PM | Valid: Time Spent: 5.658578s
07/10 04:06:39 PM | [0.2652224824355972]
07/10 04:06:48 PM | Model size = 1.558 MB
07/10 04:06:48 PM | Epoch 0 LR 0.05
07/10 04:06:49 PM | Train: [  1/600] Step 000/071 Loss: 0.991 Recall: 0.513 FA: 72 F1: 0.484127
07/10 04:06:49 PM | [65 72 58 61]
07/10 04:07:13 PM | Train: [  1/600] Step 050/071 Loss: 0.564 Recall: 0.929 FA: 23 F1: 0.871369
07/10 04:07:13 PM | [120  23   8 105]
07/10 04:07:23 PM | Train: [  1/600] Step 071/071 Loss: 0.527 Recall: 0.909 FA: 3 F1: 0.888889
07/10 04:07:23 PM | [24  3  2 20]
07/10 04:07:23 PM | Train: [  1/600] Final Recall 85.6117% FA 1701 F1: 83.7709%
07/10 04:07:23 PM | [7468 1701 1303 7753]
07/10 04:07:23 PM | Valid: [  1/600] Step 000/061 Loss: 0.501 Recall: 0.833 FA: 38 F1: 0.333333
07/10 04:07:23 PM | [206  38   2  10]
07/10 04:07:28 PM | Valid: [  1/600] Final Recall 71.7131% FA 990 F1: 38.8769%
07/10 04:07:28 PM | [6188  990  142  360]
07/10 04:07:28 PM | Valid: Time Spent: 4.611739s
07/10 04:07:28 PM | [0.38876889848812096]
07/10 04:07:32 PM | Model size = 1.197 MB
07/10 04:07:32 PM | Epoch 0 LR 0.05
07/10 04:07:33 PM | Train: [  1/600] Step 000/071 Loss: 0.951 Recall: 0.541 FA: 32 F1: 0.600000
07/10 04:07:33 PM | [102  32  56  66]
07/10 04:07:51 PM | Train: [  1/600] Step 050/071 Loss: 0.582 Recall: 0.904 FA: 18 F1: 0.877637
07/10 04:07:51 PM | [123  18  11 104]
07/10 04:07:59 PM | Train: [  1/600] Step 071/071 Loss: 0.530 Recall: 0.929 FA: 4 F1: 0.896552
07/10 04:07:59 PM | [17  4  2 26]
07/10 04:07:59 PM | Train: [  1/600] Final Recall 83.9501% FA 1480 F1: 83.8251%
07/10 04:07:59 PM | [7692 1480 1453 7600]
07/10 04:07:59 PM | Valid: [  1/600] Step 000/061 Loss: 0.694 Recall: 1.000 FA: 94 F1: 0.229508
07/10 04:07:59 PM | [148  94   0  14]
07/10 04:08:03 PM | Valid: [  1/600] Final Recall 97.4684% FA 2777 F1: 24.8855%
07/10 04:08:03 PM | [4179 2777   12  462]
07/10 04:08:03 PM | Valid: Time Spent: 4.744997s
07/10 04:08:03 PM | [0.24885537301373553]
07/10 04:08:14 PM | Model size = 1.646 MB
07/10 04:08:14 PM | Epoch 0 LR 0.05
07/10 04:08:16 PM | Train: [  1/600] Step 000/071 Loss: 1.042 Recall: 0.411 FA: 94 F1: 0.379182
07/10 04:08:16 PM | [38 94 73 51]
07/10 04:08:39 PM | Train: [  1/600] Step 050/071 Loss: 0.558 Recall: 0.812 FA: 8 F1: 0.867470
07/10 04:08:39 PM | [115   8  25 108]
07/10 04:08:48 PM | Train: [  1/600] Step 071/071 Loss: 0.519 Recall: 0.923 FA: 3 F1: 0.905660
07/10 04:08:48 PM | [20  3  2 24]
07/10 04:08:48 PM | Train: [  1/600] Final Recall 84.0040% FA 1609 F1: 83.2988%
07/10 04:08:48 PM | [7520 1609 1455 7641]
07/10 04:08:48 PM | Valid: [  1/600] Step 000/061 Loss: 0.198 Recall: 0.684 FA: 16 F1: 0.541667
07/10 04:08:48 PM | [221  16   6  13]
07/10 04:08:53 PM | Valid: [  1/600] Final Recall 57.2008% FA 582 F1: 41.5623%
07/10 04:08:53 PM | [6605  582  211  282]
07/10 04:08:53 PM | Valid: Time Spent: 5.318170s
07/10 04:08:53 PM | [0.4156226971260133]
07/10 04:09:03 PM | Model size = 1.403 MB
07/10 04:09:03 PM | Epoch 0 LR 0.05
07/10 04:09:05 PM | Train: [  1/600] Step 000/071 Loss: 0.924 Recall: 0.632 FA: 57 F1: 0.616487
07/10 04:09:05 PM | [63 57 50 86]
07/10 04:09:24 PM | Train: [  1/600] Step 050/071 Loss: 0.593 Recall: 0.867 FA: 14 F1: 0.877470
07/10 04:09:24 PM | [114  14  17 111]
07/10 04:09:32 PM | Train: [  1/600] Step 071/071 Loss: 0.533 Recall: 0.952 FA: 4 F1: 0.888889
07/10 04:09:32 PM | [24  4  1 20]
07/10 04:09:32 PM | Train: [  1/600] Final Recall 85.1742% FA 1550 F1: 84.2647%
07/10 04:09:32 PM | [7549 1550 1353 7773]
07/10 04:09:32 PM | Valid: [  1/600] Step 000/061 Loss: 0.245 Recall: 0.769 FA: 25 F1: 0.416667
07/10 04:09:32 PM | [218  25   3  10]
07/10 04:09:37 PM | Valid: [  1/600] Final Recall 74.1053% FA 870 F1: 41.4850%
07/10 04:09:37 PM | [6085  870  123  352]
07/10 04:09:37 PM | Valid: Time Spent: 5.402932s
07/10 04:09:37 PM | [0.41484973482616383]
07/10 04:09:47 PM | Model size = 1.403 MB
07/10 04:09:47 PM | Epoch 0 LR 0.05
07/10 04:09:49 PM | Train: [  1/600] Step 000/071 Loss: 1.052 Recall: 0.362 FA: 81 F1: 0.362205
07/10 04:09:49 PM | [48 81 81 46]
07/10 04:10:06 PM | Train: [  1/600] Step 050/071 Loss: 0.597 Recall: 0.917 FA: 31 F1: 0.842912
07/10 04:10:06 PM | [105  31  10 110]
07/10 04:10:13 PM | Train: [  1/600] Step 071/071 Loss: 0.553 Recall: 0.821 FA: 2 F1: 0.867925
07/10 04:10:13 PM | [19  2  5 23]
07/10 04:10:13 PM | Train: [  1/600] Final Recall 83.9884% FA 1791 F1: 82.3696%
07/10 04:10:13 PM | [7453 1791 1438 7543]
07/10 04:10:13 PM | Valid: [  1/600] Step 000/061 Loss: 0.292 Recall: 0.500 FA: 37 F1: 0.218182
07/10 04:10:13 PM | [207  37   6   6]
07/10 04:10:17 PM | Valid: [  1/600] Final Recall 71.1694% FA 1005 F1: 38.0798%
07/10 04:10:17 PM | [6179 1005  143  353]
07/10 04:10:17 PM | Valid: Time Spent: 4.324975s
07/10 04:10:17 PM | [0.38079827400215754]
07/10 04:10:28 PM | Model size = 1.468 MB
07/10 04:10:28 PM | Epoch 0 LR 0.05
07/10 04:10:30 PM | Train: [  1/600] Step 000/071 Loss: 0.933 Recall: 0.667 FA: 56 F1: 0.631579
07/10 04:10:30 PM | [74 56 42 84]
07/10 04:10:50 PM | Train: [  1/600] Step 050/071 Loss: 0.504 Recall: 0.902 FA: 24 F1: 0.859375
07/10 04:10:50 PM | [110  24  12 110]
07/10 04:10:58 PM | Train: [  1/600] Step 071/071 Loss: 0.464 Recall: 0.909 FA: 5 F1: 0.851064
07/10 04:10:58 PM | [22  5  2 20]
07/10 04:10:58 PM | Train: [  1/600] Final Recall 87.1975% FA 1380 F1: 86.2886%
07/10 04:10:58 PM | [7589 1380 1185 8071]
07/10 04:10:58 PM | Valid: [  1/600] Step 000/061 Loss: 0.892 Recall: 1.000 FA: 65 F1: 0.285714
07/10 04:10:58 PM | [178  65   0  13]
07/10 04:11:04 PM | Valid: [  1/600] Final Recall 84.7134% FA 1845 F1: 29.3923%
07/10 04:11:04 PM | [5114 1845   72  399]
07/10 04:11:04 PM | Valid: Time Spent: 5.601575s
07/10 04:11:04 PM | [0.29392265193370165]
07/10 04:11:22 PM | Model size = 1.508 MB
07/10 04:11:22 PM | Epoch 0 LR 0.05
07/10 04:11:24 PM | Train: [  1/600] Step 000/071 Loss: 0.964 Recall: 0.558 FA: 44 F1: 0.594595
07/10 04:11:24 PM | [74 44 61 77]
07/10 04:11:47 PM | Train: [  1/600] Step 050/071 Loss: 0.532 Recall: 0.930 FA: 10 F1: 0.926641
07/10 04:11:47 PM | [117  10   9 120]
07/10 04:11:56 PM | Train: [  1/600] Step 071/071 Loss: 0.483 Recall: 0.857 FA: 3 F1: 0.872727
07/10 04:11:56 PM | [18  3  4 24]
07/10 04:11:56 PM | Train: [  1/600] Final Recall 86.4037% FA 1350 F1: 85.9263%
07/10 04:11:56 PM | [7696 1350 1248 7931]
07/10 04:11:56 PM | Valid: [  1/600] Step 000/061 Loss: 0.721 Recall: 0.733 FA: 33 F1: 0.372881
07/10 04:11:56 PM | [208  33   4  11]
07/10 04:12:00 PM | Valid: [  1/600] Final Recall 69.9797% FA 724 F1: 44.1741%
07/10 04:12:00 PM | [6463  724  148  345]
07/10 04:12:00 PM | Valid: Time Spent: 4.245737s
07/10 04:12:00 PM | [0.4417413572343149]
07/10 04:12:11 PM | Model size = 1.278 MB
07/10 04:12:11 PM | Epoch 0 LR 0.05
07/10 04:12:12 PM | Train: [  1/600] Step 000/071 Loss: 1.055 Recall: 0.508 FA: 81 F1: 0.478571
07/10 04:12:12 PM | [43 81 65 67]
07/10 04:12:29 PM | Train: [  1/600] Step 050/071 Loss: 0.591 Recall: 0.847 FA: 13 F1: 0.872180
07/10 04:12:29 PM | [106  13  21 116]
07/10 04:12:36 PM | Train: [  1/600] Step 071/071 Loss: 0.541 Recall: 0.857 FA: 3 F1: 0.872727
07/10 04:12:36 PM | [18  3  4 24]
07/10 04:12:36 PM | Train: [  1/600] Final Recall 84.4863% FA 1650 F1: 83.4589%
07/10 04:12:36 PM | [7396 1650 1424 7755]
07/10 04:12:36 PM | Valid: [  1/600] Step 000/061 Loss: 0.530 Recall: 0.750 FA: 55 F1: 0.289157
07/10 04:12:36 PM | [185  55   4  12]
07/10 04:12:42 PM | Valid: [  1/600] Final Recall 83.8574% FA 1341 F1: 36.0685%
07/10 04:12:42 PM | [5612 1341   77  400]
07/10 04:12:42 PM | Valid: Time Spent: 6.285399s
07/10 04:12:42 PM | [0.3606853020739405]
07/10 04:12:50 PM | Model size = 1.222 MB
07/10 04:12:50 PM | Epoch 0 LR 0.05
07/10 04:12:52 PM | Train: [  1/600] Step 000/071 Loss: 0.959 Recall: 0.550 FA: 36 F1: 0.601695
07/10 04:12:52 PM | [91 36 58 71]
07/10 04:13:09 PM | Train: [  1/600] Step 050/071 Loss: 0.510 Recall: 0.954 FA: 23 F1: 0.881356
07/10 04:13:09 PM | [124  23   5 104]
07/10 04:13:16 PM | Train: [  1/600] Step 071/071 Loss: 0.466 Recall: 0.958 FA: 4 F1: 0.901961
07/10 04:13:16 PM | [21  4  1 23]
07/10 04:13:16 PM | Train: [  1/600] Final Recall 86.5061% FA 1267 F1: 86.3163%
07/10 04:13:16 PM | [7865 1267 1227 7866]
07/10 04:13:16 PM | Valid: [  1/600] Step 000/061 Loss: 0.346 Recall: 0.625 FA: 32 F1: 0.476190
07/10 04:13:16 PM | [192  32  12  20]
07/10 04:13:20 PM | Valid: [  1/600] Final Recall 75.6871% FA 900 F1: 41.3634%
07/10 04:13:20 PM | [6307  900  115  358]
07/10 04:13:20 PM | Valid: Time Spent: 3.653338s
07/10 04:13:20 PM | [0.41363373772385903]
07/10 04:13:30 PM | Model size = 1.409 MB
07/10 04:13:30 PM | Epoch 0 LR 0.05
07/10 04:13:32 PM | Train: [  1/600] Step 000/071 Loss: 0.942 Recall: 0.581 FA: 50 F1: 0.585366
07/10 04:13:32 PM | [82 50 52 72]
07/10 04:13:53 PM | Train: [  1/600] Step 050/071 Loss: 0.502 Recall: 0.927 FA: 18 F1: 0.894118
07/10 04:13:53 PM | [115  18   9 114]
07/10 04:14:01 PM | Train: [  1/600] Step 071/071 Loss: 0.459 Recall: 0.944 FA: 12 F1: 0.723404
07/10 04:14:01 PM | [19 12  1 17]
07/10 04:14:01 PM | Train: [  1/600] Final Recall 86.6505% FA 1357 F1: 85.9535%
07/10 04:14:01 PM | [7804 1357 1210 7854]
07/10 04:14:02 PM | Valid: [  1/600] Step 000/061 Loss: 0.471 Recall: 0.857 FA: 36 F1: 0.480000
07/10 04:14:02 PM | [199  36   3  18]
07/10 04:14:07 PM | Valid: [  1/600] Final Recall 81.2877% FA 1174 F1: 38.9398%
07/10 04:14:07 PM | [5759 1174   93  404]
07/10 04:14:07 PM | Valid: Time Spent: 5.369487s
07/10 04:14:07 PM | [0.38939759036144583]
07/10 04:14:16 PM | Model size = 1.410 MB
07/10 04:14:16 PM | Epoch 0 LR 0.05
07/10 04:14:17 PM | Train: [  1/600] Step 000/071 Loss: 0.994 Recall: 0.353 FA: 73 F1: 0.371542
07/10 04:14:17 PM | [50 73 86 47]
07/10 04:14:38 PM | Train: [  1/600] Step 050/071 Loss: 0.540 Recall: 0.943 FA: 17 F1: 0.905512
07/10 04:14:38 PM | [117  17   7 115]
07/10 04:14:46 PM | Train: [  1/600] Step 071/071 Loss: 0.499 Recall: 0.882 FA: 11 F1: 0.697674
07/10 04:14:46 PM | [21 11  2 15]
07/10 04:14:46 PM | Train: [  1/600] Final Recall 85.4408% FA 1543 F1: 84.3377%
07/10 04:14:46 PM | [7698 1543 1308 7676]
07/10 04:14:46 PM | Valid: [  1/600] Step 000/061 Loss: 0.355 Recall: 0.400 FA: 29 F1: 0.240000
07/10 04:14:46 PM | [212  29   9   6]
07/10 04:14:50 PM | Valid: [  1/600] Final Recall 65.8120% FA 703 F1: 41.6498%
07/10 04:14:50 PM | [6509  703  160  308]
07/10 04:14:50 PM | Valid: Time Spent: 4.009547s
07/10 04:14:50 PM | [0.4164976335361731]
07/10 04:15:01 PM | Model size = 1.556 MB
07/10 04:15:01 PM | Epoch 0 LR 0.05
07/10 04:15:02 PM | Train: [  1/600] Step 000/071 Loss: 1.100 Recall: 0.306 FA: 91 F1: 0.300395
07/10 04:15:02 PM | [41 91 86 38]
07/10 04:15:23 PM | Train: [  1/600] Step 050/071 Loss: 0.527 Recall: 0.897 FA: 17 F1: 0.877637
07/10 04:15:23 PM | [123  17  12 104]
