07/10 07:03:08 PM | 
07/10 08:38:18 PM | Model size = 1.476 MB
07/10 08:38:18 PM | Epoch 0 LR 0.05
07/10 08:38:19 PM | Train: [  1/600] Step 000/071 Loss: 0.932 Recall: 0.662 FA: 28 F1: 0.712121
07/10 08:38:19 PM | [86 28 48 94]
07/10 08:38:43 PM | Train: [  1/600] Step 050/071 Loss: 0.505 Recall: 0.907 FA: 15 F1: 0.896552
07/10 08:38:43 PM | [112  15  12 117]
07/10 08:38:52 PM | Train: [  1/600] Step 071/071 Loss: 0.469 Recall: 0.821 FA: 0 F1: 0.901961
07/10 08:38:52 PM | [21  0  5 23]
07/10 08:38:52 PM | Train: [  1/600] Final Recall 87.2735% FA 1350 F1: 86.4435%
07/10 08:38:52 PM | [7658 1350 1173 8044]
07/10 08:38:52 PM | Valid: [  1/600] Step 000/061 Loss: 0.219 Recall: 0.524 FA: 16 F1: 0.458333
07/10 08:38:52 PM | [219  16  10  11]
07/10 08:38:58 PM | Valid: [  1/600] Final Recall 54.1667% FA 560 F1: 40.0000%
07/10 08:38:58 PM | [6390  560  220  260]
07/10 08:38:58 PM | Valid: Time Spent: 5.797384s
07/10 08:38:58 PM | [0.39999999999999997]
07/10 08:39:17 PM | Model size = 1.199 MB
07/10 08:39:17 PM | Epoch 0 LR 0.05
07/10 08:39:18 PM | Train: [  1/600] Step 000/071 Loss: 1.009 Recall: 0.530 FA: 48 F1: 0.546256
07/10 08:39:18 PM | [91 48 55 62]
07/10 08:39:33 PM | Train: [  1/600] Step 050/071 Loss: 0.566 Recall: 0.969 FA: 21 F1: 0.909091
07/10 08:39:33 PM | [106  21   4 125]
07/10 08:39:40 PM | Train: [  1/600] Step 071/071 Loss: 0.514 Recall: 0.920 FA: 2 F1: 0.920000
07/10 08:39:40 PM | [22  2  2 23]
07/10 08:39:40 PM | Train: [  1/600] Final Recall 85.6173% FA 1503 F1: 84.7355%
07/10 08:39:40 PM | [7593 1503 1313 7816]
07/10 08:39:40 PM | Valid: [  1/600] Step 000/061 Loss: 0.477 Recall: 0.500 FA: 31 F1: 0.150000
07/10 08:39:40 PM | [219  31   3   3]
07/10 08:39:44 PM | Valid: [  1/600] Final Recall 72.8953% FA 1073 F1: 37.0757%
07/10 08:39:44 PM | [6120 1073  132  355]
07/10 08:39:44 PM | Valid: Time Spent: 3.534948s
07/10 08:39:44 PM | [0.370757180156658]
07/10 08:40:03 PM | Model size = 1.363 MB
07/10 08:40:03 PM | Epoch 0 LR 0.05
07/10 08:40:04 PM | Train: [  1/600] Step 000/071 Loss: 1.045 Recall: 0.541 FA: 91 F1: 0.486486
07/10 08:40:04 PM | [32 91 61 72]
07/10 08:40:24 PM | Train: [  1/600] Step 050/071 Loss: 0.577 Recall: 0.899 FA: 17 F1: 0.880658
07/10 08:40:24 PM | [120  17  12 107]
07/10 08:40:32 PM | Train: [  1/600] Step 071/071 Loss: 0.522 Recall: 0.867 FA: 2 F1: 0.896552
07/10 08:40:32 PM | [17  2  4 26]
07/10 08:40:32 PM | Train: [  1/600] Final Recall 85.5653% FA 1606 F1: 84.1416%
07/10 08:40:32 PM | [7606 1606 1301 7712]
07/10 08:40:32 PM | Valid: [  1/600] Step 000/061 Loss: 0.430 Recall: 0.773 FA: 46 F1: 0.400000
07/10 08:40:32 PM | [188  46   5  17]
07/10 08:40:37 PM | Valid: [  1/600] Final Recall 82.5558% FA 1224 F1: 38.3239%
07/10 08:40:37 PM | [5713 1224   86  407]
07/10 08:40:37 PM | Valid: Time Spent: 5.085421s
07/10 08:40:37 PM | [0.3832391713747646]
07/10 08:40:54 PM | Model size = 1.321 MB
07/10 08:40:54 PM | Epoch 0 LR 0.05
07/10 08:40:56 PM | Train: [  1/600] Step 000/071 Loss: 1.078 Recall: 0.356 FA: 74 F1: 0.358974
07/10 08:40:56 PM | [64 74 76 42]
07/10 08:41:16 PM | Train: [  1/600] Step 050/071 Loss: 0.523 Recall: 0.956 FA: 20 F1: 0.908451
07/10 08:41:16 PM | [101  20   6 129]
07/10 08:41:24 PM | Train: [  1/600] Step 071/071 Loss: 0.481 Recall: 0.955 FA: 7 F1: 0.840000
07/10 08:41:24 PM | [20  7  1 21]
07/10 08:41:24 PM | Train: [  1/600] Final Recall 86.0377% FA 1394 F1: 85.5211%
07/10 08:41:24 PM | [7642 1394 1283 7906]
07/10 08:41:24 PM | Valid: [  1/600] Step 000/061 Loss: 2.348 Recall: 1.000 FA: 84 F1: 0.222222
07/10 08:41:24 PM | [160  84   0  12]
07/10 08:41:29 PM | Valid: [  1/600] Final Recall 88.8664% FA 2158 F1: 28.4050%
07/10 08:41:29 PM | [5028 2158   55  439]
07/10 08:41:29 PM | Valid: Time Spent: 4.763376s
07/10 08:41:29 PM | [0.28405046910384985]
07/10 08:41:50 PM | Model size = 1.321 MB
07/10 08:41:50 PM | Epoch 0 LR 0.05
07/10 08:41:52 PM | Train: [  1/600] Step 000/071 Loss: 0.985 Recall: 0.536 FA: 44 F1: 0.567797
07/10 08:41:52 PM | [87 44 58 67]
07/10 08:42:10 PM | Train: [  1/600] Step 050/071 Loss: 0.581 Recall: 0.885 FA: 17 F1: 0.878788
07/10 08:42:10 PM | [108  17  15 116]
07/10 08:42:18 PM | Train: [  1/600] Step 071/071 Loss: 0.519 Recall: 1.000 FA: 7 F1: 0.820513
07/10 08:42:18 PM | [26  7  0 16]
07/10 08:42:18 PM | Train: [  1/600] Final Recall 86.1025% FA 1577 F1: 84.5827%
07/10 08:42:18 PM | [7632 1577 1253 7763]
07/10 08:42:18 PM | Valid: [  1/600] Step 000/061 Loss: 0.979 Recall: 0.579 FA: 43 F1: 0.301370
07/10 08:42:18 PM | [194  43   8  11]
07/10 08:42:24 PM | Valid: [  1/600] Final Recall 66.1765% FA 1011 F1: 34.9612%
07/10 08:42:24 PM | [5943 1011  161  315]
07/10 08:42:24 PM | Valid: Time Spent: 5.434609s
07/10 08:42:24 PM | [0.3496115427302997]
07/10 08:42:42 PM | Model size = 1.296 MB
07/10 08:42:42 PM | Epoch 0 LR 0.05
07/10 08:42:43 PM | Train: [  1/600] Step 000/071 Loss: 1.086 Recall: 0.355 FA: 89 F1: 0.342412
07/10 08:42:43 PM | [43 89 80 44]
07/10 08:42:59 PM | Train: [  1/600] Step 050/071 Loss: 0.565 Recall: 0.827 FA: 9 F1: 0.874525
07/10 08:42:59 PM | [108   9  24 115]
07/10 08:43:06 PM | Train: [  1/600] Step 071/071 Loss: 0.537 Recall: 0.964 FA: 2 F1: 0.947368
07/10 08:43:06 PM | [19  2  1 27]
07/10 08:43:06 PM | Train: [  1/600] Final Recall 84.8756% FA 1571 F1: 84.0274%
07/10 08:43:06 PM | [7490 1571 1386 7778]
07/10 08:43:06 PM | Valid: [  1/600] Step 000/061 Loss: 0.914 Recall: 0.857 FA: 82 F1: 0.222222
07/10 08:43:06 PM | [160  82   2  12]
07/10 08:43:10 PM | Valid: [  1/600] Final Recall 89.5349% FA 2190 F1: 29.1667%
07/10 08:43:10 PM | [4974 2190   54  462]
07/10 08:43:10 PM | Valid: Time Spent: 4.114508s
07/10 08:43:10 PM | [0.29166666666666663]
07/10 08:43:27 PM | Model size = 1.435 MB
07/10 08:43:27 PM | Epoch 0 LR 0.05
07/10 08:43:28 PM | Train: [  1/600] Step 000/071 Loss: 0.923 Recall: 0.719 FA: 39 F1: 0.704453
07/10 08:43:28 PM | [96 39 34 87]
07/10 08:43:49 PM | Train: [  1/600] Step 050/071 Loss: 0.529 Recall: 0.950 FA: 25 F1: 0.891892
07/10 08:43:49 PM | [ 92  25   7 132]
07/10 08:43:57 PM | Train: [  1/600] Step 071/071 Loss: 0.496 Recall: 0.905 FA: 4 F1: 0.863636
07/10 08:43:57 PM | [24  4  2 19]
07/10 08:43:57 PM | Train: [  1/600] Final Recall 85.9023% FA 1494 F1: 84.9871%
07/10 08:43:57 PM | [7538 1494 1296 7897]
07/10 08:43:57 PM | Valid: [  1/600] Step 000/061 Loss: 0.294 Recall: 0.650 FA: 25 F1: 0.448276
07/10 08:43:57 PM | [211  25   7  13]
07/10 08:44:04 PM | Valid: [  1/600] Final Recall 66.5919% FA 805 F1: 38.3721%
07/10 08:44:04 PM | [6179  805  149  297]
07/10 08:44:04 PM | Valid: Time Spent: 6.785657s
07/10 08:44:04 PM | [0.3837209302325582]
07/10 08:44:19 PM | Model size = 1.496 MB
07/10 08:44:19 PM | Epoch 0 LR 0.05
07/10 08:44:21 PM | Train: [  1/600] Step 000/071 Loss: 0.997 Recall: 0.627 FA: 80 F1: 0.563758
07/10 08:44:21 PM | [42 80 50 84]
07/10 08:44:43 PM | Train: [  1/600] Step 050/071 Loss: 0.548 Recall: 0.881 FA: 12 F1: 0.893939
07/10 08:44:43 PM | [110  12  16 118]
07/10 08:44:51 PM | Train: [  1/600] Step 071/071 Loss: 0.503 Recall: 0.885 FA: 3 F1: 0.884615
07/10 08:44:51 PM | [20  3  3 23]
07/10 08:44:51 PM | Train: [  1/600] Final Recall 86.7662% FA 1654 F1: 84.6282%
07/10 08:44:51 PM | [7526 1654 1197 7848]
07/10 08:44:51 PM | Valid: [  1/600] Step 000/061 Loss: 0.239 Recall: 0.588 FA: 12 F1: 0.512821
07/10 08:44:51 PM | [227  12   7  10]
07/10 08:44:56 PM | Valid: [  1/600] Final Recall 49.7951% FA 561 F1: 37.6161%
07/10 08:44:56 PM | [6631  561  245  243]
07/10 08:44:56 PM | Valid: Time Spent: 4.449757s
07/10 08:44:56 PM | [0.37616099071207426]
07/10 08:45:13 PM | Model size = 1.377 MB
07/10 08:45:13 PM | Epoch 0 LR 0.05
07/10 08:45:14 PM | Train: [  1/600] Step 000/071 Loss: 1.011 Recall: 0.556 FA: 90 F1: 0.489510
07/10 08:45:14 PM | [40 90 56 70]
07/10 08:45:34 PM | Train: [  1/600] Step 050/071 Loss: 0.554 Recall: 0.926 FA: 20 F1: 0.886275
07/10 08:45:34 PM | [114  20   9 113]
07/10 08:45:41 PM | Train: [  1/600] Step 071/071 Loss: 0.498 Recall: 0.850 FA: 3 F1: 0.850000
07/10 08:45:41 PM | [26  3  3 17]
07/10 08:45:41 PM | Train: [  1/600] Final Recall 85.9859% FA 1575 F1: 84.5913%
07/10 08:45:41 PM | [7552 1575 1275 7823]
07/10 08:45:42 PM | Valid: [  1/600] Step 000/061 Loss: 0.924 Recall: 0.722 FA: 41 F1: 0.361111
07/10 08:45:42 PM | [197  41   5  13]
07/10 08:45:45 PM | Valid: [  1/600] Final Recall 74.4813% FA 1393 F1: 32.1397%
07/10 08:45:45 PM | [5555 1393  123  359]
07/10 08:45:45 PM | Valid: Time Spent: 3.860833s
07/10 08:45:45 PM | [0.3213965980304387]
07/10 08:46:01 PM | Model size = 1.191 MB
07/10 08:46:01 PM | Epoch 0 LR 0.05
07/10 08:46:02 PM | Train: [  1/600] Step 000/071 Loss: 0.995 Recall: 0.500 FA: 39 F1: 0.544601
07/10 08:46:02 PM | [101  39  58  58]
07/10 08:46:18 PM | Train: [  1/600] Step 050/071 Loss: 0.581 Recall: 0.894 FA: 16 F1: 0.883534
07/10 08:46:18 PM | [117  16  13 110]
07/10 08:46:24 PM | Train: [  1/600] Step 071/071 Loss: 0.523 Recall: 0.808 FA: 2 F1: 0.857143
07/10 08:46:24 PM | [21  2  5 21]
07/10 08:46:24 PM | Train: [  1/600] Final Recall 86.5401% FA 1737 F1: 84.2733%
07/10 08:46:24 PM | [7268 1737 1241 7979]
07/10 08:46:26 PM | Valid: [  1/600] Step 000/061 Loss: 0.461 Recall: 0.917 FA: 54 F1: 0.285714
07/10 08:46:26 PM | [190  54   1  11]
07/10 08:46:29 PM | Valid: [  1/600] Final Recall 80.4305% FA 1549 F1: 33.2659%
07/10 08:46:29 PM | [5620 1549  100  411]
07/10 08:46:29 PM | Valid: Time Spent: 4.833354s
07/10 08:46:29 PM | [0.33265884257385675]
07/10 08:46:59 PM | Model size = 1.472 MB
07/10 08:46:59 PM | Epoch 0 LR 0.05
07/10 08:47:01 PM | Train: [  1/600] Step 000/071 Loss: 1.014 Recall: 0.496 FA: 42 F1: 0.541485
07/10 08:47:01 PM | [89 42 63 62]
07/10 08:47:22 PM | Train: [  1/600] Step 050/071 Loss: 0.526 Recall: 0.908 FA: 12 F1: 0.911032
07/10 08:47:22 PM | [103  12  13 128]
07/10 08:47:30 PM | Train: [  1/600] Step 071/071 Loss: 0.489 Recall: 0.889 FA: 3 F1: 0.888889
07/10 08:47:30 PM | [19  3  3 24]
07/10 08:47:30 PM | Train: [  1/600] Final Recall 86.4239% FA 1475 F1: 85.3153%
07/10 08:47:30 PM | [7631 1475 1238 7881]
07/10 08:47:30 PM | Valid: [  1/600] Step 000/061 Loss: 0.189 Recall: 0.611 FA: 20 F1: 0.448980
07/10 08:47:30 PM | [218  20   7  11]
07/10 08:47:34 PM | Valid: [  1/600] Final Recall 66.2474% FA 716 F1: 41.8820%
07/10 08:47:34 PM | [6487  716  161  316]
07/10 08:47:34 PM | Valid: Time Spent: 4.580687s
07/10 08:47:34 PM | [0.4188204108681246]
07/10 08:47:48 PM | Model size = 1.138 MB
07/10 08:47:48 PM | Epoch 0 LR 0.05
07/10 08:47:49 PM | Train: [  1/600] Step 000/071 Loss: 0.944 Recall: 0.721 FA: 66 F1: 0.637681
07/10 08:47:49 PM | [68 66 34 88]
07/10 08:48:04 PM | Train: [  1/600] Step 050/071 Loss: 0.932 Recall: 0.776 FA: 11 F1: 0.832618
07/10 08:48:04 PM | [120  11  28  97]
07/10 08:48:10 PM | Train: [  1/600] Step 071/071 Loss: 0.864 Recall: 0.895 FA: 14 F1: 0.680000
07/10 08:48:10 PM | [16 14  2 17]
07/10 08:48:10 PM | Train: [  1/600] Final Recall 78.4251% FA 1992 F1: 78.3308%
07/10 08:48:10 PM | [7102 1992 1970 7161]
07/10 08:48:10 PM | Valid: [  1/600] Step 000/061 Loss: 0.992 Recall: 1.000 FA: 65 F1: 0.285714
07/10 08:48:10 PM | [178  65   0  13]
07/10 08:48:14 PM | Valid: [  1/600] Final Recall 87.0370% FA 1669 F1: 32.8161%
07/10 08:48:14 PM | [5275 1669   63  423]
07/10 08:48:14 PM | Valid: Time Spent: 4.261479s
07/10 08:48:14 PM | [0.3281613653995345]
07/10 08:48:33 PM | Model size = 1.413 MB
07/10 08:48:33 PM | Epoch 0 LR 0.05
07/10 08:48:34 PM | Train: [  1/600] Step 000/071 Loss: 0.957 Recall: 0.548 FA: 41 F1: 0.584746
07/10 08:48:34 PM | [89 41 57 69]
07/10 08:48:55 PM | Train: [  1/600] Step 050/071 Loss: 0.540 Recall: 0.945 FA: 17 F1: 0.909091
07/10 08:48:55 PM | [112  17   7 120]
07/10 08:49:02 PM | Train: [  1/600] Step 071/071 Loss: 0.502 Recall: 1.000 FA: 6 F1: 0.857143
07/10 08:49:02 PM | [25  6  0 18]
07/10 08:49:02 PM | Train: [  1/600] Final Recall 86.2686% FA 1586 F1: 84.8026%
07/10 08:49:02 PM | [7412 1586 1267 7960]
07/10 08:49:02 PM | Valid: [  1/600] Step 000/061 Loss: 0.617 Recall: 0.882 FA: 46 F1: 0.384615
07/10 08:49:02 PM | [193  46   2  15]
07/10 08:49:06 PM | Valid: [  1/600] Final Recall 89.2178% FA 1596 F1: 33.8820%
07/10 08:49:06 PM | [5611 1596   51  422]
07/10 08:49:06 PM | Valid: Time Spent: 4.012216s
07/10 08:49:06 PM | [0.33881975110397433]
07/10 08:49:24 PM | Model size = 1.249 MB
07/10 08:49:24 PM | Epoch 0 LR 0.05
07/10 08:49:25 PM | Train: [  1/600] Step 000/071 Loss: 0.939 Recall: 0.622 FA: 43 F1: 0.634538
07/10 08:49:25 PM | [86 43 48 79]
07/10 08:49:42 PM | Train: [  1/600] Step 050/071 Loss: 0.561 Recall: 0.816 FA: 10 F1: 0.863813
07/10 08:49:42 PM | [110  10  25 111]
07/10 08:49:48 PM | Train: [  1/600] Step 071/071 Loss: 0.509 Recall: 0.640 FA: 2 F1: 0.744186
07/10 08:49:48 PM | [22  2  9 16]
07/10 08:49:48 PM | Train: [  1/600] Final Recall 85.6586% FA 1498 F1: 84.8641%
07/10 08:49:48 PM | [7488 1498 1325 7914]
07/10 08:49:48 PM | Valid: [  1/600] Step 000/061 Loss: 0.501 Recall: 0.812 FA: 58 F1: 0.298851
07/10 08:49:48 PM | [182  58   3  13]
07/10 08:49:53 PM | Valid: [  1/600] Final Recall 92.0168% FA 1788 F1: 32.4204%
07/10 08:49:53 PM | [5166 1788   38  438]
07/10 08:49:53 PM | Valid: Time Spent: 5.237436s
07/10 08:49:53 PM | [0.32420429311621024]
07/10 08:50:21 PM | Model size = 1.395 MB
07/10 08:50:21 PM | Epoch 0 LR 0.05
07/10 08:50:23 PM | Train: [  1/600] Step 000/071 Loss: 0.989 Recall: 0.441 FA: 57 F1: 0.474308
07/10 08:50:23 PM | [63 57 76 60]
07/10 08:50:42 PM | Train: [  1/600] Step 050/071 Loss: 0.529 Recall: 0.761 FA: 10 F1: 0.829268
07/10 08:50:42 PM | [112  10  32 102]
07/10 08:50:49 PM | Train: [  1/600] Step 071/071 Loss: 0.476 Recall: 0.900 FA: 3 F1: 0.878049
07/10 08:50:49 PM | [26  3  2 18]
07/10 08:50:49 PM | Train: [  1/600] Final Recall 86.4392% FA 1481 F1: 85.2258%
07/10 08:50:49 PM | [7718 1481 1224 7802]
07/10 08:50:49 PM | Valid: [  1/600] Step 000/061 Loss: 0.976 Recall: 0.900 FA: 48 F1: 0.418605
07/10 08:50:49 PM | [188  48   2  18]
07/10 08:50:53 PM | Valid: [  1/600] Final Recall 82.1643% FA 1309 F1: 36.9702%
07/10 08:50:53 PM | [5872 1309   89  410]
07/10 08:50:53 PM | Valid: Time Spent: 3.722723s
07/10 08:50:53 PM | [0.369702434625789]
07/10 08:51:11 PM | Model size = 1.352 MB
07/10 08:51:11 PM | Epoch 0 LR 0.05
07/10 08:51:12 PM | Train: [  1/600] Step 000/071 Loss: 1.042 Recall: 0.421 FA: 80 F1: 0.404762
07/10 08:51:12 PM | [55 80 70 51]
07/10 08:51:31 PM | Train: [  1/600] Step 050/071 Loss: 0.538 Recall: 0.867 FA: 24 F1: 0.838710
07/10 08:51:31 PM | [112  24  16 104]
07/10 08:51:39 PM | Train: [  1/600] Step 071/071 Loss: 0.508 Recall: 0.875 FA: 2 F1: 0.893617
07/10 08:51:39 PM | [23  2  3 21]
07/10 08:51:39 PM | Train: [  1/600] Final Recall 84.4659% FA 1448 F1: 84.2368%
07/10 08:51:39 PM | [7771 1448 1399 7607]
07/10 08:51:39 PM | Valid: [  1/600] Step 000/061 Loss: 0.295 Recall: 0.385 FA: 22 F1: 0.250000
07/10 08:51:39 PM | [221  22   8   5]
07/10 08:51:44 PM | Valid: [  1/600] Final Recall 64.4033% FA 780 F1: 39.6453%
07/10 08:51:44 PM | [6164  780  173  313]
07/10 08:51:44 PM | Valid: Time Spent: 5.012629s
07/10 08:51:44 PM | [0.396453451551615]
07/10 08:52:00 PM | Model size = 1.127 MB
07/10 08:52:00 PM | Epoch 0 LR 0.05
07/10 08:52:01 PM | Train: [  1/600] Step 000/071 Loss: 1.306 Recall: 0.373 FA: 92 F1: 0.354717
07/10 08:52:01 PM | [38 92 79 47]
07/10 08:52:17 PM | Train: [  1/600] Step 050/071 Loss: 0.642 Recall: 0.966 FA: 37 F1: 0.847584
07/10 08:52:17 PM | [101  37   4 114]
07/10 08:52:22 PM | Train: [  1/600] Step 071/071 Loss: 0.634 Recall: 0.885 FA: 0 F1: 0.938776
07/10 08:52:22 PM | [23  0  3 23]
07/10 08:52:23 PM | Train: [  1/600] Final Recall 82.4637% FA 1750 F1: 81.7572%
07/10 08:52:23 PM | [7391 1750 1593 7491]
07/10 08:52:23 PM | Valid: [  1/600] Step 000/061 Loss: 0.353 Recall: 0.538 FA: 46 F1: 0.212121
07/10 08:52:23 PM | [197  46   6   7]
07/10 08:52:26 PM | Valid: [  1/600] Final Recall 68.6192% FA 1136 F1: 33.7796%
07/10 08:52:26 PM | [6066 1136  150  328]
07/10 08:52:26 PM | Valid: Time Spent: 3.585364s
07/10 08:52:26 PM | [0.3377960865087538]
07/10 08:52:45 PM | Model size = 1.333 MB
07/10 08:52:45 PM | Epoch 0 LR 0.05
07/10 08:52:46 PM | Train: [  1/600] Step 000/071 Loss: 1.001 Recall: 0.597 FA: 41 F1: 0.619247
07/10 08:52:46 PM | [91 41 50 74]
07/10 08:53:04 PM | Train: [  1/600] Step 050/071 Loss: 0.594 Recall: 0.909 FA: 31 F1: 0.839695
07/10 08:53:04 PM | [104  31  11 110]
07/10 08:53:11 PM | Train: [  1/600] Step 071/071 Loss: 0.539 Recall: 0.929 FA: 1 F1: 0.945455
07/10 08:53:11 PM | [20  1  2 26]
07/10 08:53:11 PM | Train: [  1/600] Final Recall 85.1766% FA 1699 F1: 83.5582%
07/10 08:53:11 PM | [7439 1699 1347 7740]
07/10 08:53:11 PM | Valid: [  1/600] Step 000/061 Loss: 0.538 Recall: 0.750 FA: 31 F1: 0.454545
07/10 08:53:11 PM | [205  31   5  15]
07/10 08:53:17 PM | Valid: [  1/600] Final Recall 68.8935% FA 735 F1: 42.7461%
07/10 08:53:17 PM | [6216  735  149  330]
07/10 08:53:17 PM | Valid: Time Spent: 5.712953s
07/10 08:53:17 PM | [0.427461139896373]
07/10 08:53:28 PM | Model size = 1.128 MB
07/10 08:53:28 PM | Epoch 0 LR 0.05
07/10 08:53:29 PM | Train: [  1/600] Step 000/071 Loss: 1.096 Recall: 0.438 FA: 78 F1: 0.427481
07/10 08:53:29 PM | [50 78 72 56]
07/10 08:53:45 PM | Train: [  1/600] Step 050/071 Loss: 0.621 Recall: 0.850 FA: 11 F1: 0.881481
07/10 08:53:45 PM | [105  11  21 119]
07/10 08:53:52 PM | Train: [  1/600] Step 071/071 Loss: 0.582 Recall: 0.926 FA: 1 F1: 0.943396
07/10 08:53:52 PM | [21  1  2 25]
07/10 08:53:52 PM | Train: [  1/600] Final Recall 83.7989% FA 1631 F1: 83.0771%
07/10 08:53:52 PM | [7502 1631 1473 7619]
07/10 08:53:53 PM | Valid: [  1/600] Step 000/061 Loss: 3.401 Recall: 0.941 FA: 109 F1: 0.225352
07/10 08:53:53 PM | [130 109   1  16]
07/10 08:53:56 PM | Valid: [  1/600] Final Recall 98.3871% FA 3175 F1: 23.4672%
07/10 08:53:56 PM | [4009 3175    8  488]
07/10 08:53:56 PM | Valid: Time Spent: 3.694402s
07/10 08:53:56 PM | [0.2346717961048329]
07/10 08:54:28 PM | Model size = 1.389 MB
07/10 08:54:28 PM | Epoch 0 LR 0.05
07/10 08:54:30 PM | Train: [  1/600] Step 000/071 Loss: 1.046 Recall: 0.547 FA: 89 F1: 0.487805
07/10 08:54:30 PM | [39 89 58 70]
07/10 08:54:47 PM | Train: [  1/600] Step 050/071 Loss: 0.539 Recall: 0.933 FA: 15 F1: 0.906883
07/10 08:54:47 PM | [121  15   8 112]
07/10 08:54:54 PM | Train: [  1/600] Step 071/071 Loss: 0.499 Recall: 0.957 FA: 3 F1: 0.916667
07/10 08:54:54 PM | [23  3  1 22]
07/10 08:54:54 PM | Train: [  1/600] Final Recall 85.0936% FA 1493 F1: 84.4879%
07/10 08:54:54 PM | [7595 1493 1362 7775]
07/10 08:54:54 PM | Valid: [  1/600] Step 000/061 Loss: 0.271 Recall: 0.632 FA: 21 F1: 0.461538
07/10 08:54:54 PM | [216  21   7  12]
07/10 08:54:59 PM | Valid: [  1/600] Final Recall 63.6943% FA 669 F1: 41.6667%
07/10 08:54:59 PM | [6290  669  171  300]
07/10 08:54:59 PM | Valid: Time Spent: 4.535733s
07/10 08:54:59 PM | [0.4166666666666667]
07/10 08:55:16 PM | Model size = 1.306 MB
07/10 08:55:16 PM | Epoch 0 LR 0.05
07/10 08:55:17 PM | Train: [  1/600] Step 000/071 Loss: 0.895 Recall: 0.632 FA: 33 F1: 0.674510
07/10 08:55:17 PM | [87 33 50 86]
07/10 08:55:35 PM | Train: [  1/600] Step 050/071 Loss: 0.541 Recall: 0.931 FA: 26 F1: 0.873646
07/10 08:55:35 PM | [100  26   9 121]
07/10 08:55:42 PM | Train: [  1/600] Step 071/071 Loss: 0.495 Recall: 1.000 FA: 5 F1: 0.878049
07/10 08:55:42 PM | [26  5  0 18]
07/10 08:55:42 PM | Train: [  1/600] Final Recall 86.6124% FA 1513 F1: 85.3155%
07/10 08:55:42 PM | [7502 1513 1233 7977]
07/10 08:55:43 PM | Valid: [  1/600] Step 000/061 Loss: 0.237 Recall: 0.368 FA: 10 F1: 0.388889
07/10 08:55:43 PM | [227  10  12   7]
07/10 08:55:47 PM | Valid: [  1/600] Final Recall 30.0601% FA 257 F1: 33.1126%
07/10 08:55:47 PM | [6924  257  349  150]
07/10 08:55:47 PM | Valid: Time Spent: 4.179183s
07/10 08:55:47 PM | [0.33112582781456956]
07/10 08:55:58 PM | Model size = 1.522 MB
07/10 08:55:58 PM | Epoch 0 LR 0.05
07/10 08:56:00 PM | Train: [  1/600] Step 000/071 Loss: 1.011 Recall: 0.393 FA: 26 F1: 0.497738
07/10 08:56:00 PM | [90 26 85 55]
07/10 08:56:24 PM | Train: [  1/600] Step 050/071 Loss: 0.567 Recall: 0.952 FA: 32 F1: 0.862319
07/10 08:56:24 PM | [ 99  32   6 119]
07/10 08:56:33 PM | Train: [  1/600] Step 071/071 Loss: 0.525 Recall: 0.821 FA: 2 F1: 0.867925
07/10 08:56:33 PM | [19  2  5 23]
07/10 08:56:33 PM | Train: [  1/600] Final Recall 85.2514% FA 1610 F1: 84.0684%
07/10 08:56:33 PM | [7448 1610 1352 7815]
07/10 08:56:34 PM | Valid: [  1/600] Step 000/061 Loss: 0.487 Recall: 0.500 FA: 28 F1: 0.285714
07/10 08:56:34 PM | [214  28   7   7]
07/10 08:56:40 PM | Valid: [  1/600] Final Recall 61.9543% FA 731 F1: 39.4702%
07/10 08:56:40 PM | [6218  731  183  298]
07/10 08:56:40 PM | Valid: Time Spent: 6.284554s
07/10 08:56:40 PM | [0.3947019867549669]
07/10 08:57:08 PM | Model size = 1.414 MB
07/10 08:57:08 PM | Epoch 0 LR 0.05
07/10 08:57:09 PM | Train: [  1/600] Step 000/071 Loss: 0.901 Recall: 0.554 FA: 27 F1: 0.633745
07/10 08:57:09 PM | [90 27 62 77]
07/10 08:57:28 PM | Train: [  1/600] Step 050/071 Loss: 0.491 Recall: 0.975 FA: 26 F1: 0.888889
07/10 08:57:28 PM | [111  26   3 116]
07/10 08:57:36 PM | Train: [  1/600] Step 071/071 Loss: 0.458 Recall: 0.913 FA: 4 F1: 0.875000
07/10 08:57:36 PM | [22  4  2 21]
07/10 08:57:36 PM | Train: [  1/600] Final Recall 86.1450% FA 1278 F1: 86.0115%
07/10 08:57:36 PM | [7925 1278 1250 7772]
07/10 08:57:37 PM | Valid: [  1/600] Step 000/061 Loss: 0.578 Recall: 1.000 FA: 72 F1: 0.217391
07/10 08:57:37 PM | [174  72   0  10]
07/10 08:57:41 PM | Valid: [  1/600] Final Recall 95.0920% FA 1766 F1: 34.1912%
07/10 08:57:41 PM | [5425 1766   24  465]
07/10 08:57:41 PM | Valid: Time Spent: 4.201777s
07/10 08:57:41 PM | [0.34191176470588236]
07/10 08:57:59 PM | Model size = 1.336 MB
07/10 08:57:59 PM | Epoch 0 LR 0.05
07/10 08:58:00 PM | Train: [  1/600] Step 000/071 Loss: 1.042 Recall: 0.433 FA: 39 F1: 0.502165
07/10 08:58:00 PM | [83 39 76 58]
07/10 08:58:18 PM | Train: [  1/600] Step 050/071 Loss: 0.593 Recall: 0.934 FA: 32 F1: 0.849624
07/10 08:58:18 PM | [103  32   8 113]
