07/10 01:03:24 PM | 
07/10 02:05:15 PM | Train: [  1/600] Step 000/071 Loss: 0.973 Recall: 0.500 FA: 32 F1: 0.570136
07/10 02:05:15 PM | [98 32 63 63]
07/10 02:05:34 PM | Train: [  1/600] Step 050/071 Loss: 0.601 Recall: 0.867 FA: 13 F1: 0.883019
07/10 02:05:34 PM | [108  13  18 117]
07/10 02:05:43 PM | Train: [  1/600] Step 071/071 Loss: 0.538 Recall: 0.870 FA: 5 F1: 0.833333
07/10 02:05:43 PM | [21  5  3 20]
07/10 02:05:43 PM | Train: [  1/600] Final Recall 84.6282% FA 1514 F1: 84.0468%
07/10 02:05:43 PM | [7675 1514 1389 7647]
07/10 02:05:43 PM | Valid: [  1/600] Step 000/061 Loss: 0.212 Recall: 0.188 FA: 12 F1: 0.193548
07/10 02:05:43 PM | [228  12  13   3]
07/10 02:05:48 PM | Valid: [  1/600] Final Recall 15.6652% FA 161 F1: 20.8571%
07/10 02:05:48 PM | [6803  161  393   73]
07/10 02:05:48 PM | Valid: Time Spent: 4.866637s
07/10 02:05:48 PM | [0.20857142857142857]
07/10 02:05:53 PM | Model size = 1.230 MB
07/10 02:05:53 PM | Epoch 0 LR 0.05
07/10 02:05:55 PM | Train: [  1/600] Step 000/071 Loss: 1.210 Recall: 0.383 FA: 99 F1: 0.355072
07/10 02:05:55 PM | [29 99 79 49]
07/10 02:06:11 PM | Train: [  1/600] Step 050/071 Loss: 0.610 Recall: 0.756 FA: 6 F1: 0.837209
07/10 02:06:11 PM | [131   6  29  90]
07/10 02:06:17 PM | Train: [  1/600] Step 071/071 Loss: 0.577 Recall: 0.900 FA: 3 F1: 0.878049
07/10 02:06:17 PM | [26  3  2 18]
07/10 02:06:17 PM | Train: [  1/600] Final Recall 82.9998% FA 1597 F1: 82.7677%
07/10 02:06:17 PM | [7534 1597 1546 7548]
07/10 02:06:19 PM | Valid: [  1/600] Step 000/061 Loss: 1.419 Recall: 0.833 FA: 68 F1: 0.222222
07/10 02:06:19 PM | [176  68   2  10]
07/10 02:06:24 PM | Valid: [  1/600] Final Recall 69.4845% FA 1972 F1: 24.1231%
07/10 02:06:24 PM | [5223 1972  148  337]
07/10 02:06:24 PM | Valid: Time Spent: 6.206025s
07/10 02:06:24 PM | [0.24123120973514675]
07/10 02:06:30 PM | Model size = 1.389 MB
07/10 02:06:30 PM | Epoch 0 LR 0.05
07/10 02:06:32 PM | Train: [  1/600] Step 000/071 Loss: 0.973 Recall: 0.585 FA: 43 F1: 0.610442
07/10 02:06:32 PM | [83 43 54 76]
07/10 02:06:50 PM | Train: [  1/600] Step 050/071 Loss: 0.537 Recall: 0.906 FA: 14 F1: 0.902527
07/10 02:06:50 PM | [104  14  13 125]
07/10 02:06:57 PM | Train: [  1/600] Step 071/071 Loss: 0.500 Recall: 0.889 FA: 8 F1: 0.761905
07/10 02:06:57 PM | [23  8  2 16]
07/10 02:06:58 PM | Train: [  1/600] Final Recall 86.4334% FA 1497 F1: 85.2184%
07/10 02:06:58 PM | [7610 1497 1237 7881]
07/10 02:06:58 PM | Valid: [  1/600] Step 000/061 Loss: 0.264 Recall: 0.050 FA: 0 F1: 0.095238
07/10 02:06:58 PM | [236   0  19   1]
07/10 02:07:02 PM | Valid: [  1/600] Final Recall 1.4000% FA 10 F1: 2.7079%
07/10 02:07:02 PM | [7170   10  493    7]
07/10 02:07:02 PM | Valid: Time Spent: 4.130836s
07/10 02:07:02 PM | [0.027079303675048357]
07/10 02:07:09 PM | Model size = 1.233 MB
07/10 02:07:09 PM | Epoch 0 LR 0.05
07/10 02:07:10 PM | Train: [  1/600] Step 000/071 Loss: 1.008 Recall: 0.500 FA: 69 F1: 0.490421
07/10 02:07:10 PM | [59 69 64 64]
07/10 02:07:26 PM | Train: [  1/600] Step 050/071 Loss: 0.594 Recall: 0.971 FA: 21 F1: 0.914089
07/10 02:07:26 PM | [ 98  21   4 133]
07/10 02:07:32 PM | Train: [  1/600] Step 071/071 Loss: 0.548 Recall: 0.864 FA: 5 F1: 0.826087
07/10 02:07:32 PM | [22  5  3 19]
07/10 02:07:32 PM | Train: [  1/600] Final Recall 84.7766% FA 1554 F1: 83.9707%
07/10 02:07:32 PM | [7606 1554 1380 7685]
07/10 02:07:32 PM | Valid: [  1/600] Step 000/061 Loss: 0.252 Recall: 0.562 FA: 24 F1: 0.367347
07/10 02:07:32 PM | [216  24   7   9]
07/10 02:07:36 PM | Valid: [  1/600] Final Recall 52.1008% FA 488 F1: 40.9241%
07/10 02:07:36 PM | [6466  488  228  248]
07/10 02:07:36 PM | Valid: Time Spent: 4.557410s
07/10 02:07:36 PM | [0.40924092409240925]
07/10 02:07:41 PM | Model size = 1.406 MB
07/10 02:07:41 PM | Epoch 0 LR 0.05
07/10 02:07:42 PM | Train: [  1/600] Step 000/071 Loss: 0.999 Recall: 0.555 FA: 41 F1: 0.598425
07/10 02:07:42 PM | [78 41 61 76]
07/10 02:08:00 PM | Train: [  1/600] Step 050/071 Loss: 0.635 Recall: 0.929 FA: 19 F1: 0.900344
07/10 02:08:00 PM | [ 96  19  10 131]
07/10 02:08:08 PM | Train: [  1/600] Step 071/071 Loss: 0.571 Recall: 0.920 FA: 4 F1: 0.884615
07/10 02:08:08 PM | [20  4  2 23]
07/10 02:08:08 PM | Train: [  1/600] Final Recall 84.8389% FA 1649 F1: 83.6197%
07/10 02:08:08 PM | [7454 1649 1383 7739]
07/10 02:08:08 PM | Valid: [  1/600] Step 000/061 Loss: 0.574 Recall: 0.938 FA: 40 F1: 0.422535
07/10 02:08:08 PM | [200  40   1  15]
07/10 02:08:12 PM | Valid: [  1/600] Final Recall 75.6048% FA 1031 F1: 39.4322%
07/10 02:08:12 PM | [6153 1031  121  375]
07/10 02:08:12 PM | Valid: Time Spent: 4.077760s
07/10 02:08:12 PM | [0.3943217665615142]
07/10 02:08:19 PM | Model size = 1.385 MB
07/10 02:08:19 PM | Epoch 0 LR 0.05
07/10 02:08:20 PM | Train: [  1/600] Step 000/071 Loss: 1.019 Recall: 0.412 FA: 35 F1: 0.493392
07/10 02:08:20 PM | [85 35 80 56]
07/10 02:08:39 PM | Train: [  1/600] Step 050/071 Loss: 0.602 Recall: 0.837 FA: 16 F1: 0.856061
07/10 02:08:39 PM | [105  16  22 113]
07/10 02:08:47 PM | Train: [  1/600] Step 071/071 Loss: 0.548 Recall: 0.815 FA: 3 F1: 0.846154
07/10 02:08:47 PM | [19  3  5 22]
07/10 02:08:47 PM | Train: [  1/600] Final Recall 84.9412% FA 1753 F1: 83.1843%
07/10 02:08:47 PM | [7381 1753 1369 7722]
07/10 02:08:47 PM | Valid: [  1/600] Step 000/061 Loss: 0.197 Recall: 0.857 FA: 22 F1: 0.500000
07/10 02:08:47 PM | [220  22   2  12]
07/10 02:08:52 PM | Valid: [  1/600] Final Recall 61.8947% FA 899 F1: 35.2518%
07/10 02:08:52 PM | [6056  899  181  294]
07/10 02:08:52 PM | Valid: Time Spent: 5.327730s
07/10 02:08:52 PM | [0.3525179856115108]
07/10 02:09:00 PM | Model size = 1.334 MB
07/10 02:09:00 PM | Epoch 0 LR 0.05
07/10 02:09:02 PM | Train: [  1/600] Step 000/071 Loss: 1.060 Recall: 0.557 FA: 48 F1: 0.579365
07/10 02:09:02 PM | [77 48 58 73]
07/10 02:09:22 PM | Train: [  1/600] Step 050/071 Loss: 0.633 Recall: 0.901 FA: 27 F1: 0.855072
07/10 02:09:22 PM | [ 98  27  13 118]
07/10 02:09:30 PM | Train: [  1/600] Step 071/071 Loss: 0.595 Recall: 0.893 FA: 1 F1: 0.925926
07/10 02:09:30 PM | [20  1  3 25]
07/10 02:09:30 PM | Train: [  1/600] Final Recall 83.0464% FA 1757 F1: 82.0966%
07/10 02:09:30 PM | [7349 1757 1546 7573]
07/10 02:09:30 PM | Valid: [  1/600] Step 000/061 Loss: 0.295 Recall: 0.211 FA: 9 F1: 0.250000
07/10 02:09:30 PM | [228   9  15   4]
07/10 02:09:35 PM | Valid: [  1/600] Final Recall 35.5236% FA 265 F1: 37.4054%
07/10 02:09:35 PM | [6928  265  314  173]
07/10 02:09:35 PM | Valid: Time Spent: 4.724124s
07/10 02:09:35 PM | [0.37405405405405406]
07/10 02:09:38 PM | Model size = 1.392 MB
07/10 02:09:38 PM | Epoch 0 LR 0.05
07/10 02:09:40 PM | Train: [  1/600] Step 000/071 Loss: 1.023 Recall: 0.455 FA: 78 F1: 0.446886
07/10 02:09:40 PM | [44 78 73 61]
07/10 02:10:00 PM | Train: [  1/600] Step 050/071 Loss: 0.505 Recall: 0.900 FA: 19 F1: 0.879699
07/10 02:10:00 PM | [107  19  13 117]
07/10 02:10:07 PM | Train: [  1/600] Step 071/071 Loss: 0.470 Recall: 0.833 FA: 2 F1: 0.877193
07/10 02:10:07 PM | [17  2  5 25]
07/10 02:10:07 PM | Train: [  1/600] Final Recall 86.6149% FA 1450 F1: 85.5521%
07/10 02:10:07 PM | [7638 1450 1223 7914]
07/10 02:10:07 PM | Valid: [  1/600] Step 000/061 Loss: 0.564 Recall: 0.909 FA: 56 F1: 0.259740
07/10 02:10:07 PM | [189  56   1  10]
07/10 02:10:13 PM | Valid: [  1/600] Final Recall 92.9032% FA 1659 F1: 33.8028%
07/10 02:10:13 PM | [5306 1659   33  432]
07/10 02:10:13 PM | Valid: Time Spent: 5.437286s
07/10 02:10:13 PM | [0.3380281690140845]
07/10 02:10:17 PM | Model size = 1.436 MB
07/10 02:10:17 PM | Epoch 0 LR 0.05
07/10 02:10:19 PM | Train: [  1/600] Step 000/071 Loss: 1.027 Recall: 0.405 FA: 81 F1: 0.400000
07/10 02:10:19 PM | [44 81 78 53]
07/10 02:10:39 PM | Train: [  1/600] Step 050/071 Loss: 0.589 Recall: 0.808 FA: 8 F1: 0.863248
07/10 02:10:39 PM | [123   8  24 101]
07/10 02:10:46 PM | Train: [  1/600] Step 071/071 Loss: 0.550 Recall: 0.767 FA: 0 F1: 0.867925
07/10 02:10:46 PM | [19  0  7 23]
07/10 02:10:46 PM | Train: [  1/600] Final Recall 82.4129% FA 1610 F1: 82.3903%
07/10 02:10:46 PM | [7489 1610 1605 7521]
07/10 02:10:47 PM | Valid: [  1/600] Step 000/061 Loss: 0.221 Recall: 0.353 FA: 6 F1: 0.413793
07/10 02:10:47 PM | [233   6  11   6]
07/10 02:10:50 PM | Valid: [  1/600] Final Recall 29.4235% FA 283 F1: 31.6916%
07/10 02:10:50 PM | [6894  283  355  148]
07/10 02:10:50 PM | Valid: Time Spent: 3.935083s
07/10 02:10:50 PM | [0.316916488222698]
07/10 02:10:55 PM | Model size = 1.517 MB
07/10 02:10:55 PM | Epoch 0 LR 0.05
07/10 02:10:56 PM | Train: [  1/600] Step 000/071 Loss: 0.962 Recall: 0.590 FA: 40 F1: 0.624506
07/10 02:10:56 PM | [82 40 55 79]
07/10 02:11:17 PM | Train: [  1/600] Step 050/071 Loss: 0.514 Recall: 0.808 FA: 8 F1: 0.863248
07/10 02:11:17 PM | [123   8  24 101]
07/10 02:11:25 PM | Train: [  1/600] Step 071/071 Loss: 0.471 Recall: 0.757 FA: 1 F1: 0.848485
07/10 02:11:25 PM | [11  1  9 28]
07/10 02:11:25 PM | Train: [  1/600] Final Recall 86.1394% FA 1339 F1: 85.8015%
07/10 02:11:25 PM | [7745 1339 1267 7874]
07/10 02:11:25 PM | Valid: [  1/600] Step 000/061 Loss: 0.487 Recall: 0.174 FA: 49 F1: 0.105263
07/10 02:11:25 PM | [184  49  19   4]
07/10 02:11:31 PM | Valid: [  1/600] Final Recall 33.6694% FA 1132 F1: 18.6072%
07/10 02:11:31 PM | [5802 1132  329  167]
07/10 02:11:31 PM | Valid: Time Spent: 5.678911s
07/10 02:11:31 PM | [0.1860724233983287]
07/10 02:11:38 PM | Model size = 1.275 MB
07/10 02:11:38 PM | Epoch 0 LR 0.05
07/10 02:11:40 PM | Train: [  1/600] Step 000/071 Loss: 1.026 Recall: 0.606 FA: 69 F1: 0.569395
07/10 02:11:40 PM | [55 69 52 80]
07/10 02:11:57 PM | Train: [  1/600] Step 050/071 Loss: 0.664 Recall: 0.879 FA: 29 F1: 0.832061
07/10 02:11:57 PM | [103  29  15 109]
07/10 02:12:04 PM | Train: [  1/600] Step 071/071 Loss: 0.606 Recall: 0.944 FA: 8 F1: 0.790698
07/10 02:12:04 PM | [23  8  1 17]
07/10 02:12:04 PM | Train: [  1/600] Final Recall 82.9948% FA 1826 F1: 81.7518%
07/10 02:12:04 PM | [7290 1826 1549 7560]
07/10 02:12:04 PM | Valid: [  1/600] Step 000/061 Loss: 0.221 Recall: 0.450 FA: 11 F1: 0.450000
07/10 02:12:04 PM | [225  11  11   9]
07/10 02:12:08 PM | Valid: [  1/600] Final Recall 44.8692% FA 444 F1: 38.3162%
07/10 02:12:08 PM | [6739  444  274  223]
07/10 02:12:08 PM | Valid: Time Spent: 4.128456s
07/10 02:12:08 PM | [0.38316151202749144]
07/10 02:12:15 PM | Model size = 1.222 MB
07/10 02:12:15 PM | Epoch 0 LR 0.05
07/10 02:12:16 PM | Train: [  1/600] Step 000/071 Loss: 0.937 Recall: 0.543 FA: 33 F1: 0.609756
07/10 02:12:16 PM | [85 33 63 75]
07/10 02:12:32 PM | Train: [  1/600] Step 050/071 Loss: 0.557 Recall: 0.797 FA: 16 F1: 0.831373
07/10 02:12:32 PM | [107  16  27 106]
07/10 02:12:39 PM | Train: [  1/600] Step 071/071 Loss: 0.526 Recall: 0.690 FA: 2 F1: 0.784314
07/10 02:12:39 PM | [18  2  9 20]
07/10 02:12:39 PM | Train: [  1/600] Final Recall 84.7143% FA 1560 F1: 83.9349%
07/10 02:12:39 PM | [7565 1560 1391 7709]
07/10 02:12:39 PM | Valid: [  1/600] Step 000/061 Loss: 0.633 Recall: 0.643 FA: 69 F1: 0.195652
07/10 02:12:39 PM | [173  69   5   9]
07/10 02:12:44 PM | Valid: [  1/600] Final Recall 83.2168% FA 1798 F1: 27.6316%
07/10 02:12:44 PM | [5203 1798   72  357]
07/10 02:12:44 PM | Valid: Time Spent: 5.553840s
07/10 02:12:44 PM | [0.2763157894736842]
07/10 02:12:49 PM | Model size = 1.247 MB
07/10 02:12:49 PM | Epoch 0 LR 0.05
07/10 02:12:50 PM | Train: [  1/600] Step 000/071 Loss: 0.962 Recall: 0.717 FA: 84 F1: 0.593103
07/10 02:12:50 PM | [52 84 34 86]
07/10 02:13:07 PM | Train: [  1/600] Step 050/071 Loss: 0.601 Recall: 0.844 FA: 10 F1: 0.880309
07/10 02:13:07 PM | [111  10  21 114]
07/10 02:13:15 PM | Train: [  1/600] Step 071/071 Loss: 0.546 Recall: 0.909 FA: 13 F1: 0.588235
07/10 02:13:15 PM | [25 13  1 10]
07/10 02:13:15 PM | Train: [  1/600] Final Recall 85.4564% FA 1561 F1: 84.2985%
07/10 02:13:15 PM | [7636 1561 1313 7715]
07/10 02:13:15 PM | Valid: [  1/600] Step 000/061 Loss: 0.934 Recall: 0.692 FA: 59 F1: 0.222222
07/10 02:13:15 PM | [184  59   4   9]
07/10 02:13:19 PM | Valid: [  1/600] Final Recall 66.5323% FA 1523 F1: 28.0971%
07/10 02:13:19 PM | [5661 1523  166  330]
07/10 02:13:19 PM | Valid: Time Spent: 4.288363s
07/10 02:13:19 PM | [0.28097062579821197]
07/10 02:13:22 PM | Model size = 1.329 MB
07/10 02:13:22 PM | Epoch 0 LR 0.05
07/10 02:13:24 PM | Train: [  1/600] Step 000/071 Loss: 1.068 Recall: 0.474 FA: 87 F1: 0.423529
07/10 02:13:24 PM | [55 87 60 54]
07/10 02:13:42 PM | Train: [  1/600] Step 050/071 Loss: 0.638 Recall: 0.777 FA: 14 F1: 0.824490
07/10 02:13:42 PM | [112  14  29 101]
07/10 02:13:48 PM | Train: [  1/600] Step 071/071 Loss: 0.590 Recall: 0.963 FA: 3 F1: 0.928571
07/10 02:13:48 PM | [19  3  1 26]
07/10 02:13:48 PM | Train: [  1/600] Final Recall 83.2126% FA 1602 F1: 82.8852%
07/10 02:13:48 PM | [7509 1602 1530 7584]
07/10 02:13:48 PM | Valid: [  1/600] Step 000/061 Loss: 0.337 Recall: 0.450 FA: 32 F1: 0.295082
07/10 02:13:48 PM | [204  32  11   9]
07/10 02:13:53 PM | Valid: [  1/600] Final Recall 59.7250% FA 900 F1: 35.4933%
07/10 02:13:53 PM | [6021  900  205  304]
07/10 02:13:53 PM | Valid: Time Spent: 5.125491s
07/10 02:13:53 PM | [0.35493286631640397]
07/10 02:14:01 PM | Model size = 1.437 MB
07/10 02:14:01 PM | Epoch 0 LR 0.05
07/10 02:14:02 PM | Train: [  1/600] Step 000/071 Loss: 1.004 Recall: 0.600 FA: 52 F1: 0.595238
07/10 02:14:02 PM | [79 52 50 75]
07/10 02:14:20 PM | Train: [  1/600] Step 050/071 Loss: 0.592 Recall: 0.920 FA: 25 F1: 0.875000
07/10 02:14:20 PM | [ 94  25  11 126]
07/10 02:14:27 PM | Train: [  1/600] Step 071/071 Loss: 0.549 Recall: 0.773 FA: 5 F1: 0.772727
07/10 02:14:27 PM | [22  5  5 17]
07/10 02:14:27 PM | Train: [  1/600] Final Recall 85.1185% FA 1705 F1: 83.5191%
07/10 02:14:27 PM | [7408 1705 1356 7756]
07/10 02:14:27 PM | Valid: [  1/600] Step 000/061 Loss: 0.752 Recall: 0.000 FA: 11 F1: 0.000000
07/10 02:14:27 PM | [224  11  21   0]
07/10 02:14:33 PM | Valid: [  1/600] Final Recall 3.5785% FA 394 F1: 3.9344%
07/10 02:14:33 PM | [6783  394  485   18]
07/10 02:14:33 PM | Valid: Time Spent: 5.499866s
07/10 02:14:33 PM | [0.03934426229508197]
07/10 02:14:40 PM | Model size = 1.492 MB
07/10 02:14:40 PM | Epoch 0 LR 0.05
07/10 02:14:41 PM | Train: [  1/600] Step 000/071 Loss: 0.995 Recall: 0.699 FA: 100 F1: 0.556634
07/10 02:14:41 PM | [ 33 100  37  86]
07/10 02:15:02 PM | Train: [  1/600] Step 050/071 Loss: 0.552 Recall: 0.965 FA: 22 F1: 0.893443
07/10 02:15:02 PM | [121  22   4 109]
07/10 02:15:11 PM | Train: [  1/600] Step 071/071 Loss: 0.507 Recall: 0.774 FA: 0 F1: 0.872727
07/10 02:15:11 PM | [18  0  7 24]
07/10 02:15:11 PM | Train: [  1/600] Final Recall 85.8290% FA 1499 F1: 84.8442%
07/10 02:15:11 PM | [7637 1499 1288 7801]
07/10 02:15:11 PM | Valid: [  1/600] Step 000/061 Loss: 0.892 Recall: 0.857 FA: 82 F1: 0.222222
07/10 02:15:11 PM | [160  82   2  12]
07/10 02:15:18 PM | Valid: [  1/600] Final Recall 86.5096% FA 2165 F1: 26.6140%
07/10 02:15:18 PM | [4798 2165   63  404]
07/10 02:15:18 PM | Valid: Time Spent: 6.605756s
07/10 02:15:18 PM | [0.26613965744400525]
07/10 02:15:25 PM | Model size = 1.402 MB
07/10 02:15:25 PM | Epoch 0 LR 0.05
07/10 02:15:27 PM | Train: [  1/600] Step 000/071 Loss: 0.952 Recall: 0.566 FA: 56 F1: 0.558704
07/10 02:15:27 PM | [78 56 53 69]
07/10 02:15:44 PM | Train: [  1/600] Step 050/071 Loss: 0.636 Recall: 0.859 FA: 24 F1: 0.839695
07/10 02:15:44 PM | [104  24  18 110]
07/10 02:15:50 PM | Train: [  1/600] Step 071/071 Loss: 0.570 Recall: 0.913 FA: 2 F1: 0.913043
07/10 02:15:50 PM | [24  2  2 21]
07/10 02:15:50 PM | Train: [  1/600] Final Recall 82.8481% FA 1734 F1: 82.0977%
07/10 02:15:50 PM | [7355 1734 1567 7569]
07/10 02:15:51 PM | Valid: [  1/600] Step 000/061 Loss: 0.425 Recall: 0.700 FA: 27 F1: 0.459016
07/10 02:15:51 PM | [209  27   6  14]
07/10 02:15:54 PM | Valid: [  1/600] Final Recall 73.5849% FA 885 F1: 40.9807%
07/10 02:15:54 PM | [6318  885  126  351]
07/10 02:15:54 PM | Valid: Time Spent: 4.015440s
07/10 02:15:54 PM | [0.4098073555166375]
07/10 02:16:02 PM | Model size = 1.466 MB
07/10 02:16:02 PM | Epoch 0 LR 0.05
07/10 02:16:03 PM | Train: [  1/600] Step 000/071 Loss: 1.027 Recall: 0.522 FA: 81 F1: 0.494845
07/10 02:16:03 PM | [37 81 66 72]
07/10 02:16:24 PM | Train: [  1/600] Step 050/071 Loss: 0.549 Recall: 0.899 FA: 11 F1: 0.902954
07/10 02:16:24 PM | [126  11  12 107]
07/10 02:16:31 PM | Train: [  1/600] Step 071/071 Loss: 0.509 Recall: 0.909 FA: 4 F1: 0.869565
07/10 02:16:31 PM | [23  4  2 20]
07/10 02:16:31 PM | Train: [  1/600] Final Recall 85.4217% FA 1558 F1: 84.2973%
07/10 02:16:31 PM | [7633 1558 1317 7717]
07/10 02:16:32 PM | Valid: [  1/600] Step 000/061 Loss: 2.294 Recall: 1.000 FA: 129 F1: 0.198758
07/10 02:16:32 PM | [111 129   0  16]
07/10 02:16:37 PM | Valid: [  1/600] Final Recall 98.7207% FA 3790 F1: 19.6103%
07/10 02:16:37 PM | [3171 3790    6  463]
07/10 02:16:37 PM | Valid: Time Spent: 5.569643s
07/10 02:16:37 PM | [0.19610334603981366]
07/10 02:16:44 PM | Model size = 1.405 MB
07/10 02:16:44 PM | Epoch 0 LR 0.05
07/10 02:16:46 PM | Train: [  1/600] Step 000/071 Loss: 1.021 Recall: 0.432 FA: 71 F1: 0.438462
07/10 02:16:46 PM | [53 71 75 57]
07/10 02:17:06 PM | Train: [  1/600] Step 050/071 Loss: 0.513 Recall: 0.928 FA: 32 F1: 0.837398
07/10 02:17:06 PM | [113  32   8 103]
07/10 02:17:14 PM | Train: [  1/600] Step 071/071 Loss: 0.484 Recall: 0.955 FA: 4 F1: 0.893617
07/10 02:17:14 PM | [23  4  1 21]
07/10 02:17:14 PM | Train: [  1/600] Final Recall 86.2713% FA 1509 F1: 85.1385%
07/10 02:17:14 PM | [7509 1509 1264 7943]
07/10 02:17:14 PM | Valid: [  1/600] Step 000/061 Loss: 0.205 Recall: 0.833 FA: 20 F1: 0.566038
07/10 02:17:14 PM | [218  20   3  15]
07/10 02:17:18 PM | Valid: [  1/600] Final Recall 70.4453% FA 723 F1: 44.4728%
07/10 02:17:18 PM | [6463  723  146  348]
07/10 02:17:18 PM | Valid: Time Spent: 4.279744s
07/10 02:17:18 PM | [0.4447284345047923]
07/10 02:17:23 PM | Model size = 1.369 MB
07/10 02:17:23 PM | Epoch 0 LR 0.05
07/10 02:17:25 PM | Train: [  1/600] Step 000/071 Loss: 1.088 Recall: 0.421 FA: 90 F1: 0.389313
07/10 02:17:25 PM | [45 90 70 51]
07/10 02:17:42 PM | Train: [  1/600] Step 050/071 Loss: 0.618 Recall: 0.832 FA: 12 F1: 0.866920
07/10 02:17:42 PM | [107  12  23 114]
07/10 02:17:48 PM | Train: [  1/600] Step 071/071 Loss: 0.570 Recall: 0.793 FA: 3 F1: 0.836364
07/10 02:17:48 PM | [17  3  6 23]
07/10 02:17:48 PM | Train: [  1/600] Final Recall 82.7891% FA 1688 F1: 82.2086%
07/10 02:17:48 PM | [7473 1688 1560 7504]
07/10 02:17:49 PM | Valid: [  1/600] Step 000/061 Loss: 0.379 Recall: 0.438 FA: 44 F1: 0.208955
07/10 02:17:49 PM | [196  44   9   7]
07/10 02:17:53 PM | Valid: [  1/600] Final Recall 63.0901% FA 1100 F1: 31.6129%
07/10 02:17:53 PM | [5864 1100  172  294]
07/10 02:17:53 PM | Valid: Time Spent: 4.855707s
07/10 02:17:53 PM | [0.3161290322580645]
07/10 02:18:03 PM | Model size = 1.506 MB
07/10 02:18:03 PM | Epoch 0 LR 0.05
07/10 02:18:04 PM | Train: [  1/600] Step 000/071 Loss: 0.956 Recall: 0.504 FA: 35 F1: 0.566372
07/10 02:18:04 PM | [94 35 63 64]
07/10 02:18:27 PM | Train: [  1/600] Step 050/071 Loss: 0.543 Recall: 0.800 FA: 11 F1: 0.847458
07/10 02:18:27 PM | [120  11  25 100]
07/10 02:18:36 PM | Train: [  1/600] Step 071/071 Loss: 0.502 Recall: 0.875 FA: 2 F1: 0.893617
07/10 02:18:36 PM | [23  2  3 21]
07/10 02:18:36 PM | Train: [  1/600] Final Recall 84.9183% FA 1421 F1: 84.6124%
07/10 02:18:36 PM | [7813 1421 1356 7635]
07/10 02:18:37 PM | Valid: [  1/600] Step 000/061 Loss: 0.531 Recall: 0.727 FA: 26 F1: 0.355556
07/10 02:18:37 PM | [219  26   3   8]
07/10 02:18:41 PM | Valid: [  1/600] Final Recall 64.8111% FA 673 F1: 43.4088%
07/10 02:18:41 PM | [6504  673  177  326]
07/10 02:18:41 PM | Valid: Time Spent: 4.964720s
07/10 02:18:41 PM | [0.4340878828229027]
07/10 02:18:49 PM | Model size = 1.350 MB
07/10 02:18:49 PM | Epoch 0 LR 0.05
07/10 02:18:51 PM | Train: [  1/600] Step 000/071 Loss: 1.024 Recall: 0.338 FA: 56 F1: 0.382609
07/10 02:18:51 PM | [70 56 86 44]
07/10 02:19:10 PM | Train: [  1/600] Step 050/071 Loss: 0.591 Recall: 0.727 FA: 16 F1: 0.790875
07/10 02:19:10 PM | [ 97  16  39 104]
07/10 02:19:18 PM | Train: [  1/600] Step 071/071 Loss: 0.546 Recall: 0.857 FA: 2 F1: 0.888889
07/10 02:19:18 PM | [19  2  4 24]
07/10 02:19:18 PM | Train: [  1/600] Final Recall 83.7570% FA 1619 F1: 83.1031%
07/10 02:19:18 PM | [7519 1619 1476 7611]
07/10 02:19:18 PM | Valid: [  1/600] Step 000/061 Loss: 0.860 Recall: 0.895 FA: 60 F1: 0.354167
07/10 02:19:18 PM | [177  60   2  17]
07/10 02:19:23 PM | Valid: [  1/600] Final Recall 87.9098% FA 1830 F1: 31.2341%
07/10 02:19:23 PM | [5112 1830   59  429]
07/10 02:19:23 PM | Valid: Time Spent: 5.036994s
07/10 02:19:23 PM | [0.312340735347652]
07/10 02:19:30 PM | Model size = 1.686 MB
07/10 02:19:30 PM | Epoch 0 LR 0.05
07/10 02:19:32 PM | Train: [  1/600] Step 000/071 Loss: 0.942 Recall: 0.623 FA: 36 F1: 0.655870
07/10 02:19:32 PM | [90 36 49 81]
07/10 02:19:56 PM | Train: [  1/600] Step 050/071 Loss: 0.567 Recall: 0.859 FA: 21 F1: 0.849421
07/10 02:19:56 PM | [107  21  18 110]
07/10 02:20:07 PM | Train: [  1/600] Step 071/071 Loss: 0.526 Recall: 0.952 FA: 6 F1: 0.851064
07/10 02:20:07 PM | [22  6  1 20]
07/10 02:20:07 PM | Train: [  1/600] Final Recall 85.3659% FA 1581 F1: 84.2463%
07/10 02:20:07 PM | [7501 1581 1338 7805]
07/10 02:20:07 PM | Valid: [  1/600] Step 000/061 Loss: 0.161 Recall: 0.188 FA: 2 F1: 0.285714
07/10 02:20:07 PM | [238   2  13   3]
07/10 02:20:13 PM | Valid: [  1/600] Final Recall 20.1681% FA 217 F1: 24.3346%
07/10 02:20:13 PM | [6987  217  380   96]
07/10 02:20:13 PM | Valid: Time Spent: 5.989575s
07/10 02:20:13 PM | [0.24334600760456276]
07/10 02:20:27 PM | Model size = 1.186 MB
07/10 02:20:27 PM | Epoch 0 LR 0.05
07/10 02:20:29 PM | Train: [  1/600] Step 000/071 Loss: 1.009 Recall: 0.429 FA: 44 F1: 0.491803
07/10 02:20:29 PM | [72 44 80 60]
07/10 02:20:45 PM | Train: [  1/600] Step 050/071 Loss: 0.594 Recall: 0.891 FA: 15 F1: 0.890511
07/10 02:20:45 PM | [104  15  15 122]
07/10 02:20:51 PM | Train: [  1/600] Step 071/071 Loss: 0.545 Recall: 0.917 FA: 3 F1: 0.897959
